ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAP,0.001132858,0.02353693,0.49612403100775193,0.0007111212,0.03348203,0.027071792670162607
AAPL,0.0002985317,0.011476269,0.5310077519379846,0.00078995054,0.017330931,0.05348710560299554
ABG,0.0005274733,0.016843269,0.5077519379844961,0.000488835,0.022923646,-0.041824654018944064
ACGL,0.00023349919,0.011202028,0.5368217054263565,0.00084073993,0.015289366,0.02625337748870749
ACI,0.00022002753,0.010397272,0.5058139534883721,0.00069265027,0.014869401,0.04676588356857695
ACN,0.00027751498,0.011553913,0.49612403100775193,0.0009138749,0.016561754,-0.030368072572498902
ADBE,0.00046442446,0.013614837,0.4883720930232558,0.0009126993,0.021490362,-0.023841805787684738
ADI,0.00049316016,0.015378017,0.5038759689922481,0.0008418268,0.022210525,0.04575706188288635
ADP,0.00012348736,0.007863132,0.5116279069767442,0.0007114348,0.011093019,-0.001986031051715155
ADSK,0.00031333746,0.012516272,0.4844961240310077,0.00048415025,0.017628465,0.027291200558303735
AEO,0.0011306758,0.02297199,0.5116279069767442,0.0009945154,0.03361981,-0.008544757379505014
AFL,0.0001742219,0.009063541,0.4573643410852713,0.0005570556,0.013181379,0.01383277877083212
AIG,0.00019266525,0.010052566,0.46705426356589147,0.0006323631,0.013794158,0.03130639092101559
AJG,0.00020217754,0.0105902795,0.46511627906976744,0.00052160985,0.013925174,-0.04805831793528934
ALAB,0.0023196202,0.032301467,0.5775193798449613,0.0007553701,0.048111375,0.047862118638245806
ALL,0.00022624995,0.011039843,0.4689922480620155,0.00062976254,0.014854272,0.051310402294006484
AMAT,0.00077576435,0.019720236,0.4883720930232558,0.0006813016,0.027740505,-0.01913430602678932
AMD,0.0011120478,0.02352252,0.5096899224806202,0.0008213029,0.03332741,0.04605499374954405
AMP,0.0002444221,0.010556114,0.46511627906976744,0.00055647636,0.015584499,-0.0075185835575530165
AMT,0.00024307871,0.011357297,0.49806201550387597,0.00063404976,0.015585306,0.008708822151172614
AMZN,0.00038781232,0.014109965,0.4748062015503876,0.00049672415,0.019561652,0.07467854081133098
AN,0.00038193754,0.014568314,0.5232558139534884,0.00054004195,0.01955487,0.05353584363302708
ANF,0.0013220346,0.025792496,0.5116279069767442,0.0011163269,0.036294993,-0.022780356625694043
AON,0.00018322965,0.009245528,0.5193798449612403,0.0007260515,0.013442433,0.0207620514168748
APH,0.0003992988,0.01369395,0.4496124031007752,0.00084998773,0.019628128,0.027218617578095478
APO,0.0005439656,0.015898846,0.46124031007751937,0.00071340206,0.023229683,0.04440986683970707
APP,0.0020447494,0.031614296,0.4903100775193798,0.00109419,0.044895377,0.007720742412168134
ARES,0.00049677514,0.015623273,0.46124031007751937,0.0005054547,0.02205806,0.052786694098258986
ARM,0.001821629,0.030396875,0.5290697674418605,0.000600677,0.042705957,0.060461715138592685
ASO,0.00077815674,0.019791193,0.5348837209302325,0.0010187331,0.027955443,0.04561119816531884
AVAV,0.0010925839,0.022174176,0.4728682170542636,0.0008240527,0.032882616,-0.08783370566321293
AVB,0.00017109857,0.009459985,0.4844961240310077,0.00059892156,0.013067099,-0.003386943710632358
AVGO,0.0010505357,0.022069886,0.5096899224806202,0.00069507863,0.0323416,0.06504387077783885
AXON,0.0008311492,0.017145839,0.4476744186046512,0.00033421363,0.028725462,-0.011301327484653146
AXP,0.00030435546,0.011820775,0.5348837209302325,0.000634058,0.017443836,0.032207190781000726
AZO,0.00018599618,0.010453873,0.4631782945736434,0.0005336346,0.013345974,0.056710890460404055
BA,0.00052248465,0.015980756,0.5096899224806202,0.0005133481,0.022621721,0.038817744660761905
BABA,0.000749332,0.019801395,0.5038759689922481,0.0004682571,0.027365688,-0.021868002915547385
BAC,0.00026530604,0.011199803,0.4689922480620155,0.0005586617,0.0159902,0.06834149575648972
BAM,0.00035725857,0.013938942,0.5096899224806202,0.0008332335,0.018851813,0.024242832378285794
BBWI,0.00099592,0.022008402,0.4806201550387597,0.00066234043,0.0315181,-0.022999420755362137
BBY,0.0005885414,0.01596293,0.5135658914728682,0.00064530957,0.024265412,0.005356990901731968
BE,0.0027217641,0.03862891,0.49806201550387597,0.00055493606,0.052000586,-0.01648326116951601
BIDU,0.00074525224,0.020343732,0.49806201550387597,0.00051602843,0.0273002,0.02109203757719584
BJ,0.0003301185,0.013040297,0.5038759689922481,0.0007551277,0.018095389,0.08688855280804858
BK,0.00019904377,0.0104743745,0.40310077519379844,0.00083399785,0.013060633,0.08884130768242608
BKE,0.00043909228,0.015409542,0.4786821705426357,0.00085784623,0.020721693,-0.0022476272413330563
BLDR,0.0008069311,0.02061638,0.5116279069767442,0.0010940481,0.028281417,-0.046634521111733676
BLK,0.00021801605,0.010393501,0.47674418604651164,0.00068289175,0.014750429,-0.03407731615914626
BN,0.0003604424,0.013574154,0.5872093023255814,0.00074992824,0.019005708,0.09863592443420326
BOOT,0.0009589539,0.021355567,0.4689922480620155,0.0005622171,0.030776476,-0.007734804144628013
BR,0.00016177745,0.009015669,0.4786821705426357,0.00036450604,0.0124570755,0.05913491128389822
BRO,0.00019977069,0.00957579,0.4883720930232558,0.000938435,0.014042144,-0.05164606582341722
BURL,0.00066027313,0.017276306,0.47674418604651164,0.0005289404,0.02566057,0.08972190936036574
BWXT,0.0005131417,0.014517956,0.44573643410852715,0.0005385752,0.022436332,-0.09385538343422307
BX,0.0004597558,0.015775392,0.45348837209302323,0.00063843536,0.021412592,-0.01854036587586738
C,0.00033408124,0.012953209,0.5174418604651163,0.00047222112,0.01825133,0.04123648308345834
CASY,0.00030684643,0.011648476,0.48255813953488375,0.00044645285,0.017344726,-0.045226882954048676
CB,0.00013880449,0.008487276,0.501937984496124,0.0006146181,0.011773104,0.03266435072219085
CBOE,0.00018222189,0.010602603,0.4844961240310077,0.0006897402,0.013399938,0.06685276937375496
CBRE,0.00032361847,0.012706311,0.4806201550387597,0.00040462788,0.017889462,0.05975431097383719
CCI,0.00023825491,0.011558165,0.4941860465116279,0.0007591673,0.015404279,-0.008214455037154483
CDNS,0.0005218629,0.015841734,0.48255813953488375,0.0006782714,0.02280924,0.02003194175194002
