ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAP,0.0011163766,0.023449346,0.5067698259187621,0.0014489684,0.033467647,0.05148776673221293
AAPL,0.00030169805,0.011805346,0.4758220502901354,0.0017594488,0.017299986,0.05398302033631078
ABG,0.0005254371,0.01680257,0.5087040618955513,6.0706432e-05,0.022921406,0.06531837054639804
ACGL,0.00023304882,0.011194039,0.5125725338491296,6.8986585e-05,0.015261485,0.02104126536068972
ACI,0.00023931918,0.011070185,0.4874274661508704,0.0016134826,0.014871893,-0.12062407256452792
ACN,0.00027793835,0.011567707,0.5067698259187621,9.965333e-05,0.016653188,-0.002954759575066392
ADBE,0.0004603914,0.013540221,0.504835589941973,0.0003504937,0.021426825,0.0370460818879408
ADI,0.000491214,0.015306459,0.5299806576402321,9.2479975e-05,0.022166003,0.06220643367071239
ADP,0.0001376247,0.008564684,0.5029013539651838,0.0032914677,0.01108867,-0.011119512474222326
ADSK,0.0003088349,0.012389482,0.5319148936170213,5.040014e-05,0.017576985,0.03096414867880116
AEO,0.0011639588,0.023147682,0.5145067698259188,0.0010333238,0.034149077,0.020148983868068533
AFL,0.00017325308,0.008899509,0.5667311411992263,9.536031e-05,0.013165699,0.024753341803395595
AIG,0.00018935127,0.009810783,0.5357833655705996,8.753426e-05,0.01376563,0.04351782517860144
AJG,0.0001940492,0.01001193,0.5357833655705996,7.1055765e-05,0.013910657,0.0056236911705582525
ALAB,0.0023567001,0.032357752,0.42359767891682787,0.005607914,0.04814492,-0.0006731456359488265
ALL,0.00022018212,0.010767401,0.5319148936170213,4.1649815e-05,0.014843553,0.11437884587821903
AMAT,0.00076372107,0.019504376,0.5222437137330754,7.7863326e-05,0.027630921,-0.008413240476575459
AMD,0.0011051493,0.023465078,0.504835589941973,0.00013185042,0.03324681,0.0369780883115011
AMP,0.00024366479,0.010454301,0.5589941972920697,6.7808505e-05,0.015611908,0.049019953919261706
AMT,0.00024438597,0.011322277,0.5203094777562862,7.4714444e-05,0.015577323,0.06060079241672511
AMZN,0.00038167552,0.01398918,0.5222437137330754,6.776564e-05,0.019539108,0.06697068606437181
AN,0.00038334608,0.014596989,0.5319148936170213,7.945615e-05,0.01958169,0.08407001510769149
ANF,0.001318694,0.025765382,0.4951644100580271,0.0001513227,0.036305185,-0.06228207117135951
AON,0.00018110713,0.009190483,0.5183752417794971,4.5444343e-05,0.013433446,0.0760646537116965
APH,0.0003871605,0.013290484,0.5686653771760155,6.085832e-05,0.019622663,0.027252980838198326
APO,0.0005395132,0.015695507,0.5415860735009671,5.9783375e-05,0.023227535,0.017519713650709427
APP,0.0020097282,0.0312654,0.5531914893617021,0.000921323,0.044680405,-0.03808758019815089
ARES,0.00048510046,0.015215157,0.539651837524178,4.1921066e-05,0.022029791,0.1278225348362118
ARM,0.0018222481,0.030407693,0.5067698259187621,0.0005355602,0.042670384,0.034593684059884854
ASO,0.00078230014,0.019837568,0.4874274661508704,0.00020498702,0.027975002,0.007270231698228442
AVAV,0.0010865214,0.022151409,0.504835589941973,7.162642e-05,0.032952998,-0.025813027792245997
AVB,0.00017079704,0.009410665,0.5164410058027079,5.451492e-05,0.013056416,0.03935150987582588
AVGO,0.0010435997,0.021937031,0.5338491295938105,7.747314e-05,0.032245945,0.04293211221330614
AXON,0.000825304,0.016958633,0.5493230174081238,8.1709564e-05,0.028702153,0.0336783216103086
AXP,0.00030628213,0.011864417,0.5183752417794971,0.0008919481,0.01744146,0.07296626195755081
AZO,0.00017753626,0.010064879,0.5357833655705996,7.932682e-05,0.013329729,0.0775739065517498
BA,0.0005109954,0.015719641,0.5067698259187621,9.4363386e-05,0.022596432,0.033107705747587604
BABA,0.00074988103,0.019861296,0.4932301740812379,0.0010913821,0.027354868,-0.00811642721588293
BAC,0.00025598193,0.010908567,0.5319148936170213,5.5276254e-05,0.015988206,0.0720339633418536
BAM,0.00035467042,0.0139286425,0.5319148936170213,0.0009314506,0.01884549,0.08912636777259904
BBWI,0.0009973043,0.02206221,0.4816247582205029,0.0026692457,0.031500522,-0.04661259866489599
BBY,0.0005870762,0.015912756,0.4874274661508704,0.000114067276,0.02423008,0.020551453531854346
BE,0.002757568,0.038858656,0.5125725338491296,0.0026176823,0.052293178,-0.05770421290492852
BIDU,0.00074468635,0.02033127,0.5067698259187621,0.00057147676,0.027284715,0.027097713391627292
BJ,0.00032668185,0.012998754,0.5009671179883946,8.6118154e-05,0.018079689,0.09803556592404741
BK,0.00017980984,0.00957571,0.43907156673114117,0.0014599994,0.013043844,0.08394479429420335
BKE,0.00043667943,0.0154053755,0.4951644100580271,0.0010645407,0.020719789,0.06435968842590135
BLDR,0.0008001671,0.02053477,0.48549323017408125,7.0071415e-05,0.028277986,0.018064273878227365
BLK,0.00021959833,0.010362392,0.5454545454545454,7.750727e-05,0.014808406,0.015885154625343813
BN,0.00036119221,0.0135892965,0.5609284332688588,5.7765763e-05,0.018986287,0.11971689843087696
BOOT,0.00094995,0.02121821,0.5299806576402321,8.727016e-05,0.030789098,-0.019465628827465744
BR,0.00015502796,0.008726455,0.5222437137330754,9.2554044e-05,0.012454425,0.0182647412504397
BRO,0.00019641586,0.009442006,0.5357833655705996,0.0003433893,0.014015672,0.029749233608709114
BURL,0.00066310377,0.017356094,0.46034816247582205,0.00027015523,0.02567813,-0.024321146043065883
BWXT,0.0005059464,0.014312387,0.5261121856866537,0.0008056079,0.02242354,0.05751820694918171
BX,0.00045876618,0.015719116,0.5067698259187621,6.3650055e-05,0.021422258,0.06039980651561134
C,0.00033588818,0.012974322,0.5473887814313346,0.00012005674,0.018283185,0.07425087041826224
CASY,0.00030202576,0.011589695,0.5145067698259188,3.648313e-05,0.017363524,0.08887009611653565
CB,0.00013780879,0.008409515,0.5377176015473888,5.420894e-05,0.011741617,0.10881862604932971
CBOE,0.0001790355,0.010476098,0.5241779497098646,0.00011765762,0.013382887,0.0576631847190839
CBRE,0.00034246006,0.013182131,0.49709864603481624,0.0027299135,0.017871717,0.022083758090153383
CCI,0.00023747417,0.011504942,0.5164410058027079,8.976887e-05,0.015390086,0.06738408412129702
CDNS,0.00052967353,0.0160188,0.4990328820116054,0.001832159,0.022900468,0.04235311607899435
CDW,0.00035178429,0.012829008,0.5125725338491296,0.00011295732,0.018710056,0.005622866206789902
CHKP,0.00029795463,0.011067172,0.5377176015473888,7.560838e-05,0.017262526,0.0061503655414536975
CHWY,0.0010493834,0.023302646,0.5203094777562862,0.0019653887,0.03249455,0.04130784722052782
CIEN,0.0009735699,0.02061527,0.4274661508704062,0.0023788668,0.030799108,0.013046149859608544
CINF,0.00021199383,0.010501904,0.5145067698259188,0.00023622607,0.0145152565,0.014797027117274306
CME,0.00012601247,0.008536323,0.5570599613152805,5.2481802e-05,0.011225058,-0.026461321886830445
COF,0.00043564092,0.014255414,0.5493230174081238,7.2805306e-05,0.020859424,0.12129976078222206
COHR,0.0016219779,0.027791461,0.5473887814313346,0.0011855945,0.040193796,0.007903544187862875
COIN,0.002379569,0.036724746,0.4912959381044487,0.001973717,0.048904184,0.06730340842457323
COST,0.00016975858,0.009390508,0.5319148936170213,6.477002e-05,0.013029479,-0.008755210216073442
CPNG,0.00050511566,0.0149740735,0.5203094777562862,0.0029084065,0.022299763,0.09205637890333081
CPRI,0.0009486584,0.018971294,0.5357833655705996,0.001446896,0.030703824,0.07048646726950046
CPRT,0.00023068412,0.010598626,0.4932301740812379,0.0022320147,0.014889758,-0.02044164740231503
CR,0.00038818823,0.013783507,0.5203094777562862,7.361841e-05,0.019696236,0.05524556457154101
CRCL,0.0012637757,0.013990253,0.11798839458413926,0.00016760721,0.03554597,0.011971749144489058
CRDO,0.0023875807,0.035776883,0.5454545454545454,0.0005824192,0.04871283,0.10054424163554058
CRM,0.00046237806,0.014449709,0.5261121856866537,0.00010148068,0.021499325,0.01068701438265652
CRWD,0.00084112096,0.02056532,0.5338491295938105,0.00021950137,0.028967889,0.0494288732784527
CRWV,0.0017468939,0.018714124,0.15473887814313347,0.0014621486,0.04185769,-0.08365273756005494
CSCO,0.00019214451,0.009114794,0.5415860735009671,8.780433e-05,0.013865968,0.05672466282402333
CSGP,0.00036671566,0.0137087265,0.5145067698259188,5.4080418e-05,0.019135777,0.039484722386431366
CTSH,0.00021607243,0.010635598,0.5377176015473888,6.9141875e-05,0.014700611,0.025401155457279743
CVNA,0.0020900045,0.031813193,0.5647969052224371,8.1343176e-05,0.045562107,0.03070133190623285
CVS,0.00046606213,0.014097634,0.5435203094777563,9.174856e-05,0.021582326,-0.07212306844765973
CYBR,0.00044493703,0.014893841,0.4796905222437137,0.0031592292,0.020719662,0.008980294482521101
DDOG,0.0007158501,0.018359099,0.5106382978723404,7.540333e-05,0.026758073,0.04417980667538117
DDS,0.0007733927,0.02021726,0.5222437137330754,0.0062945285,0.02672348,0.0010629006175765206
DELL,0.0011008506,0.02315626,0.5241779497098646,0.00015833479,0.0331711,0.011115778910491647
DG,0.00055703695,0.01583907,0.5203094777562862,0.0036741097,0.023281556,0.05376514307736475
DKS,0.00068218395,0.01808751,0.4990328820116054,8.2063125e-05,0.026116546,0.0964102963113354
DLR,0.00028288874,0.01196278,0.5241779497098646,0.0001418976,0.016829837,0.08563305718179542
DLTR,0.0006735629,0.017227892,0.49709864603481624,0.00018449387,0.02596769,0.017073188893617478
DOCU,0.0007979121,0.018891862,0.4661508704061896,0.000266443,0.028219331,0.04051119095891832
EA,0.00026963506,0.009466417,0.5299806576402321,6.6306944e-05,0.016421601,0.05519481478085159
EBAY,0.00039751796,0.012803264,0.5338491295938105,7.2881514e-05,0.019928653,0.02996654771991962
EMR,0.00030825232,0.011722222,0.5415860735009671,7.491327e-05,0.017560448,0.06070104853541693
EQIX,0.0002634568,0.011180322,0.4932301740812379,0.00091624964,0.01620297,-0.00039250905158871505
ETSY,0.0009409271,0.02193752,0.48549323017408125,0.0005055907,0.030709384,0.05232611378483961
EXR,0.00029007267,0.012102304,0.5125725338491296,7.468421e-05,0.01702513,0.00801960304957845
EYE,0.0009885294,0.022126416,0.4951644100580271,0.0019064231,0.031426094,0.010520732080676996
FFIV,0.00032762167,0.0115755405,0.5454545454545454,8.603425e-05,0.018092552,-0.03719987168774898
FIG,0.00061260146,0.007959757,0.07543520309477757,0.0010782802,0.02459324,-0.0579936311251879
FIS,0.00026334674,0.011229301,0.5203094777562862,0.00011991692,0.016239211,0.08072054818623364
FITB,0.0003051303,0.012206086,0.5415860735009671,7.478474e-05,0.017470602,0.036811184319888286
FIVE,0.0010462365,0.021898557,0.49709864603481624,0.000111799476,0.032349344,0.010466185071633667
FLEX,0.0007422192,0.018693207,0.5415860735009671,7.577966e-05,0.027223649,0.027644362801010937
FN,0.0012895035,0.025155913,0.504835589941973,0.0022696487,0.035870522,0.024133358774057003
FND,0.00073401135,0.02009669,0.4796905222437137,0.0006459365,0.02709399,0.031422911991284226
FSLR,0.0012877367,0.025099436,0.4990328820116054,7.0704176e-05,0.03588658,0.07535587959263297
FTAI,0.0015239267,0.026082002,0.5454545454545454,7.317865e-05,0.038973726,0.04551972351728279
FTNT,0.0005764445,0.015305795,0.5299806576402321,0.0036485032,0.023763085,0.05513098025164912
FTV,0.00022649563,0.010428515,0.5067698259187621,9.031074e-05,0.015044532,0.07911759777808752
FWONA,0.00024938627,0.011861453,0.5377176015473888,5.94571e-05,0.015791522,-0.002870049635476671
GAP,0.0011340162,0.022864942,0.4622823984526112,0.00031011438,0.033691436,-0.003912239553725877
GD,0.00014742694,0.008206566,0.539651837524178,8.767751e-05,0.012147284,0.059424223063251104
GDDY,0.00032245484,0.011760086,0.5725338491295938,0.00011481865,0.017952459,-0.0790990909159591
GE,0.0003603308,0.0131936,0.42359767891682787,0.00022436304,0.0188138,0.027823037421666835
GEN,0.0003392783,0.01248298,0.48936170212765956,0.0046250965,0.017821938,0.015043138581320123
GFS,0.00078052306,0.019629447,0.528046421663443,0.0026852265,0.027879015,0.019607435763487942
GLBE,0.0010898636,0.02158309,0.5203094777562862,0.0001053754,0.033021476,0.054810160957602674
GLW,0.00037766786,0.013075741,0.5087040618955513,0.0009117683,0.019324046,0.06360479613982951
GME,0.0026488756,0.032785445,0.5222437137330754,0.0028609945,0.05147466,0.012453594326441022
GOOG,0.0003504337,0.013580949,0.44680851063829785,0.00024720377,0.018619241,0.049538289518497335
GPI,0.00044884198,0.01501115,0.5106382978723404,5.9437898e-05,0.021186367,0.05402605574419532
GRDN,0.0005948199,0.013870988,0.3152804642166344,0.0028030174,0.024307098,-0.011718595269271985
GRMN,0.00044178125,0.011595776,0.528046421663443,0.000941468,0.020984806,0.05136467680480603
GS,0.00031883048,0.012156831,0.562862669245648,8.9185196e-05,0.017828394,0.11315636501188207
GWRE,0.0005112905,0.013367823,0.5319148936170213,0.00028084847,0.022570431,-0.050474232562307764
HBAN,0.00033886492,0.012668714,0.5106382978723404,7.018627e-05,0.018401084,0.03961875790935806
HD,0.00019338707,0.010526497,0.47775628626692457,0.00073966663,0.013857507,0.022042856778136343
HEI,0.00027657364,0.011360224,0.5725338491295938,0.0001777827,0.016614659,0.011971699750027312
HIG,0.00016859286,0.009117959,0.5222437137330754,0.000989506,0.012929248,-0.016596229598782583
HII,0.00044993075,0.012087336,0.5357833655705996,8.97838e-05,0.021216856,0.0624585727067071
HON,0.00018169724,0.009173248,0.5087040618955513,8.8124296e-05,0.013480534,0.03943274624136749
HOOD,0.0018262689,0.031253602,0.5415860735009671,0.0010157047,0.04236214,0.00265785946964254
HPE,0.00068738905,0.01728451,0.5164410058027079,0.0011598204,0.026224498,0.027179370537641866
HPQ,0.00048044222,0.014440422,0.5125725338491296,8.4528685e-05,0.021899028,-0.026642725928648147
HUBS,0.00071321236,0.018849617,0.5164410058027079,8.5101085e-05,0.026684133,0.0069477577170961
HWM,0.0004387667,0.0137917595,0.574468085106383,0.00012750513,0.020833703,0.00023785008015934182
IBKR,0.000541989,0.015868807,0.5918762088974855,0.0001290006,0.023229366,0.008781218665622368
IBM,0.000290377,0.011613741,0.4758220502901354,0.0018120992,0.016693024,0.0030348244103810653
ICE,0.00012467867,0.007983702,0.5415860735009671,4.895235e-05,0.011167336,0.027750738505378462
INTC,0.0012224513,0.024151405,0.4874274661508704,0.00055893476,0.0349615,-0.015142080039376013
INTU,0.00034198316,0.0131704,0.4700193423597679,0.0012952689,0.018258678,0.006512610916371431
IONQ,0.0035192033,0.04451039,0.5029013539651838,0.00014675048,0.059283495,0.040308402010703286
IOT,0.0011081488,0.02363809,0.5222437137330754,0.00017469228,0.03329134,0.010998286224683953
IT,0.0003658306,0.012230331,0.5067698259187621,9.2543e-05,0.019072497,-0.02997553873666592
J,0.00030032935,0.010937691,0.5357833655705996,8.968676e-05,0.017339354,0.09217941277688288
JD,0.00090775214,0.022034887,0.47775628626692457,0.00027470491,0.030109541,-0.027297314747101144
JOBY,0.002271431,0.03485188,0.4796905222437137,0.0004896176,0.04763345,0.007383913436354134
JPM,0.00021993868,0.009943305,0.5841392649903289,8.966084e-05,0.0148128485,0.0936592261661504
KEYS,0.0004130605,0.013535277,0.539651837524178,9.011775e-05,0.02033081,0.0936129807093729
KKR,0.00061254494,0.016708322,0.5106382978723404,0.0013256047,0.02459675,0.021774526475169722
KLAC,0.00072472263,0.018812472,0.5609284332688588,7.52151e-05,0.02691061,0.03760870796999653
KMX,0.00070835307,0.017534262,0.4951644100580271,6.893054e-05,0.02656458,0.020913918822472788
KR,0.00022412445,0.010602375,0.504835589941973,0.0002068652,0.014955623,0.016246749615615733
KSS,0.0021131777,0.03265704,0.4700193423597679,0.010178457,0.043656264,-0.005214554145482543
KTOS,0.00092537794,0.022011844,0.539651837524178,5.3991163e-05,0.03034776,-0.03649493591440276
LAD,0.0005375961,0.016814893,0.5415860735009671,0.0025459896,0.023197839,0.09345093437127083
LDOS,0.00026037425,0.010064356,0.5589941972920697,0.000120059725,0.016106969,-0.06934687223875068
LHX,0.00016554832,0.009368656,0.5241779497098646,6.189844e-05,0.012870049,0.05643560016670359
LMT,0.000192862,0.008948903,0.4796905222437137,0.0007272638,0.013910716,0.09588501152083537
LOW,0.00021782028,0.011152611,0.5125725338491296,7.155512e-05,0.014761503,0.03728766519464194
LPLA,0.00047011813,0.014162584,0.5570599613152805,8.115943e-05,0.021684159,0.053933956704862195
LRCX,0.0008120347,0.02035162,0.5415860735009671,5.2100797e-05,0.02848017,-0.010050880942987447
M,0.0009935913,0.021409767,0.4951644100580271,0.00039865138,0.03153116,0.06693490758619479
MA,0.0001461785,0.00839274,0.562862669245648,4.5349603e-05,0.01209469,0.07248869636840108
MCHP,0.0009112994,0.020131381,0.5009671179883946,8.7951405e-05,0.030175097,0.05920730230139492
MDB,0.0012670386,0.023415888,0.5222437137330754,0.0016399792,0.03561939,0.0724144930500061
MELI,0.00055537996,0.01647207,0.4990328820116054,0.0014359069,0.023644967,0.06074737544307064
MET,0.00024658252,0.010679014,0.5609284332688588,9.311936e-05,0.015708275,0.061704169052458485
META,0.00058072334,0.016545542,0.47195357833655704,0.0059045055,0.022942152,0.03440802080089561
MKL,0.00018569933,0.0092397025,0.5357833655705996,9.834027e-05,0.013633989,0.10239198239440528
MMC,0.00012864625,0.007828901,0.5377176015473888,7.6022785e-05,0.011316802,0.011446893067113198
MPWR,0.0012295253,0.023729054,0.5377176015473888,0.00071681495,0.03501193,0.035608039071670934
MRVL,0.0015213656,0.027317392,0.5261121856866537,8.86597e-05,0.03899989,0.034870526052943954
MS,0.0003265679,0.0121768825,0.5667311411992263,6.883927e-05,0.018041229,0.06426163681926107
MSCI,0.00031119183,0.011734538,0.48549323017408125,0.0022053714,0.017423254,0.04903106709143324
MSFT,0.00019105221,0.009716079,0.5415860735009671,7.115475e-05,0.013826502,0.03741826997640951
MSI,0.00016441947,0.0084788455,0.5609284332688588,8.260711e-05,0.012820812,-0.01302517926191319
MSTR,0.0033280302,0.042967513,0.48936170212765956,6.071325e-05,0.05766335,0.01567201208511265
MTB,0.00030105657,0.012403587,0.5203094777562862,9.01188e-05,0.017334249,-0.009603272761455443
MTSI,0.0007964401,0.019757217,0.5512572533849129,0.00015020587,0.028205954,0.07308184530496854
MU,0.0012449613,0.025460424,0.5415860735009671,0.00015356796,0.035242543,0.008472811724540877
MUSA,0.00033844897,0.013104681,0.5125725338491296,0.0011577704,0.018366376,0.05687916400434956
NBIS,0.0021695269,0.027018894,0.28433268858800775,0.00013838532,0.04650498,0.0007645369185859236
NDAQ,0.00018264943,0.009600418,0.47775628626692457,0.0015978572,0.013447695,0.08552424880975104
NET,0.00096936856,0.021525888,0.5357833655705996,4.3165655e-05,0.031093331,0.004812708576087084
NFLX,0.00040591034,0.014204676,0.4700193423597679,0.0014590367,0.019816631,-0.00015656942920673746
NOC,0.00021013869,0.009233396,0.5299806576402321,0.00013584262,0.014512624,0.15895636006888894
NOW,0.00051075977,0.015325003,0.5415860735009671,9.545903e-05,0.022607042,0.05333850657947639
NTAP,0.000512506,0.014581072,0.5145067698259188,0.004303622,0.021978019,0.02360134400486156
NTES,0.0006281909,0.017205708,0.4912959381044487,7.319759e-05,0.025067408,0.03568267890223989
NTRS,0.00027376207,0.011438014,0.5338491295938105,0.00031637563,0.016533982,0.06036328970519965
NU,0.00071509805,0.018875185,0.5357833655705996,0.00018320046,0.026731327,-0.01578781198751197
NVDA,0.001007726,0.02294103,0.5493230174081238,0.00011900542,0.031682905,0.05624198930365051
NVT,0.00062183983,0.016671635,0.48549323017408125,0.00054209033,0.02484087,-0.017014580437050487
NXPI,0.0006603109,0.018275082,0.5203094777562862,4.8257058e-05,0.02569865,0.05401215809892234
NXT,0.0013608923,0.026002614,0.5415860735009671,0.0037094452,0.03691853,0.05290471166570709
O,0.00012747316,0.008507014,0.5106382978723404,5.441464e-05,0.011288782,0.07011858464684971
OKTA,0.00076394435,0.017586999,0.5009671179883946,6.8211135e-05,0.02763694,-0.006258522228137599
OLLI,0.000582679,0.017568143,0.5067698259187621,0.0001936833,0.024137286,0.021776263240884712
ON,0.0011166949,0.024263754,0.5106382978723404,0.005010324,0.03309441,0.06711288230338205
ORCL,0.0007474376,0.017641708,0.5415860735009671,9.183797e-05,0.027337277,0.015749600739237035
ORLY,0.0001568171,0.0096554775,0.5512572533849129,7.500366e-05,0.012520393,0.08645724310574544
PAG,0.0002822333,0.012301753,0.46808510638297873,6.740074e-05,0.016805978,0.14349064061216882
PANW,0.0005444369,0.016443178,0.5357833655705996,0.0003977998,0.023318246,0.02493952147588961
PAYX,0.00019423576,0.009613715,0.4796905222437137,0.0021977175,0.01382397,0.04816003671175449
PDD,0.00088394503,0.01964605,0.5009671179883946,0.00012680712,0.02972974,0.023222599821647177
PGR,0.00021128425,0.010563549,0.4816247582205029,0.0017947109,0.014306623,-0.03337581824190633
PINS,0.0008409708,0.017730007,0.5029013539651838,0.00019316557,0.02899256,0.004309525478060573
PLBL,0.0010999208,0.013318947,0.2495164410058027,0.00023274968,0.033168707,0.03114852389785792
PLD,0.00029519593,0.012184216,0.5145067698259188,4.425747e-05,0.017181708,0.09022538533627611
PLTR,0.0015383881,0.027062982,0.539651837524178,0.00027928382,0.039091006,-0.01415082245750546
PNC,0.00025319343,0.011342047,0.5009671179883946,0.00057827646,0.015869496,0.0053478058026647625
PRU,0.00024429086,0.010837218,0.5570599613152805,0.00012500476,0.015634442,0.021233784930782613
PSA,0.00021067954,0.010887993,0.4835589941972921,0.001315253,0.0144184865,-0.03385833518714987
PSMT,0.00027130605,0.011957129,0.539651837524178,0.00014211082,0.016468579,0.14224480886132654
PSTG,0.001198597,0.022750268,0.5435203094777563,0.0005398442,0.03458895,0.01438884374624628
PTC,0.0003045401,0.0112085445,0.5338491295938105,8.6276144e-05,0.017454747,0.06449153979068196
QCOM,0.0005756562,0.016626773,0.4835589941972921,0.0016220155,0.023849372,0.015676047343538686
RBLX,0.0009118927,0.020874174,0.5299806576402321,0.0014961221,0.030094229,0.0126383583672213
RBRK,0.0011282922,0.021433784,0.41779497098646035,0.00010957139,0.03358815,0.012638181107169345
RDDT,0.002002498,0.0304663,0.38878143133462284,0.00056934124,0.04468275,-0.010186964367188654
REAL,0.0024064993,0.035790455,0.49709864603481624,0.0002745444,0.048879236,-0.029300027051698374
RH,0.0016957201,0.029294414,0.4738878143133462,0.00020008443,0.04116006,0.054406705513629916
RJF,0.0002558455,0.011215479,0.5589941972920697,7.140261e-05,0.016000725,0.08207822242587087
RKLB,0.0024089047,0.035766892,0.528046421663443,0.00048606642,0.048927017,0.0354941164875132
