ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAP,0.0011239953,0.023454683,0.4874274661508704,0.0009629472,0.033467647,-0.023677588535435338
AAPL,0.0003031614,0.011654906,0.46034816247582205,0.00057882577,0.017299986,0.007455587861327594
ABG,0.00052635925,0.016821861,0.4874274661508704,0.0005597915,0.022921406,0.05997164903646843
ACGL,0.00023571482,0.011319418,0.4874274661508704,0.0005207675,0.015261485,0.025347574580627523
ACI,0.00022033855,0.010400207,0.5164410058027079,0.0006329728,0.014871893,0.0951976863423799
ACN,0.00027785465,0.011605624,0.49709864603481624,0.000547832,0.016653188,0.02121632997437055
ADBE,0.00045986995,0.013557996,0.5029013539651838,0.00062741386,0.021426825,-0.0303018724592203
ADI,0.0004946719,0.015429998,0.47775628626692457,0.0007333194,0.022166003,0.10169210699232531
ADP,0.00012415895,0.007960967,0.4622823984526112,0.00044359008,0.01108867,0.06789981084884597
ADSK,0.00031123275,0.012465417,0.47775628626692457,0.00045639297,0.017576985,0.05158888879819112
AEO,0.0011656649,0.023168823,0.47775628626692457,0.0009050666,0.034149077,0.004841674928620773
AFL,0.00017589434,0.009175951,0.43520309477756286,0.0004745701,0.013165699,0.029817835854451392
AIG,0.00019119919,0.00996376,0.46421663442940037,0.00036298102,0.01376563,0.024129729376750533
AJG,0.00019537611,0.010245498,0.46034816247582205,0.0006201732,0.013910657,0.05051574126289614
ALAB,0.0023128937,0.032060314,0.6054158607350096,0.0018403727,0.04814492,0.046439105386612924
ALL,0.0002231234,0.010904889,0.47195357833655704,0.0005786148,0.014843553,0.07020337005492869
AMAT,0.00076743873,0.019614935,0.4816247582205029,0.00067574764,0.027630921,0.01949918971195567
AMD,0.0011105413,0.023475947,0.504835589941973,0.0007540774,0.03324681,0.05019726293967013
AMP,0.00024727633,0.0106922155,0.4410058027079304,0.0005062186,0.015611908,0.03665774106563736
AMT,0.00024184737,0.011331291,0.5067698259187621,0.0004758116,0.015577323,0.0688430483086594
AMZN,0.00038344087,0.014014009,0.4816247582205029,0.00057011633,0.019539108,0.10701629034137693
AN,0.00038706092,0.014690665,0.4661508704061896,0.0005597816,0.01958169,0.07387906101414264
ANF,0.0013174729,0.025715023,0.504835589941973,0.00082559715,0.036305185,0.06231737093604946
AON,0.00018166874,0.009244533,0.4816247582205029,0.00046543978,0.013433446,0.03634616450054352
APH,0.00040004408,0.013713004,0.43133462282398455,0.0009846783,0.019622663,0.004494749670405286
APO,0.0005451413,0.015931305,0.46034816247582205,0.00072100153,0.023227535,0.0597492561866634
APP,0.0020254438,0.031523008,0.4874274661508704,0.0016996814,0.044680405,-0.008396134245665196
ARES,0.00048915524,0.015415434,0.46421663442940037,0.00069434434,0.022029791,0.04809364884085758
ARM,0.0018169224,0.030337354,0.5415860735009671,0.0014744477,0.042670384,0.05594027331658128
