ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAP,0.0011552835,0.024092317,0.5038759689922481,0.0017560275,0.03348203,-0.005152212673906012
AAPL,0.00031815682,0.0120475,0.5368217054263565,0.002382678,0.017330931,-0.008971116603116525
ABG,0.0006269457,0.019245926,0.5096899224806202,0.0019301357,0.022923646,-0.0023465876609807083
ACGL,0.0002316857,0.01122278,0.5116279069767442,0.0019945793,0.015289366,0.08643244170979646
ACI,0.00022129714,0.010461495,0.5096899224806202,0.0020987778,0.014869401,0.08389072928575576
ACN,0.00035649512,0.01372291,0.5077519379844961,0.0026844523,0.016561754,0.02637749351142221
ADBE,0.000491032,0.014791204,0.5135658914728682,0.0022258386,0.021490362,0.06102953411072528
ADI,0.00050937914,0.015731288,0.4748062015503876,0.0021920165,0.022210525,0.015556864747162735
ADP,0.00012809913,0.008189449,0.5213178294573644,0.0030888186,0.011093019,0.04790476693744806
ADSK,0.0003198612,0.012669405,0.47674418604651164,0.0019328103,0.017628465,0.017925201490379298
AEO,0.001171512,0.023830606,0.4903100775193798,0.0028214022,0.03361981,0.015888531262705848
AFL,0.00020939403,0.009941278,0.5484496124031008,0.0027480274,0.013181379,-0.02912149700868157
AIG,0.00019104088,0.009929182,0.5271317829457365,0.0015198484,0.013794158,0.010502223728912853
AJG,0.00021353149,0.010932515,0.45348837209302323,0.0026246025,0.013925174,0.025730710155896185
ALAB,0.0023562806,0.03243737,0.5717054263565892,0.0028386095,0.048111375,0.007534863286143478
ALL,0.00022408487,0.01091927,0.4941860465116279,0.0021907561,0.014854272,0.022509196246123554
AMAT,0.00082436064,0.020510506,0.5213178294573644,0.0026145729,0.027740505,0.05051923907532252
AMD,0.0011377317,0.023919038,0.4941860465116279,0.0018312229,0.03332741,0.07255983559561577
AMP,0.00028251935,0.012189625,0.4418604651162791,0.0021069082,0.015584499,0.07613203464243273
AMT,0.0002495851,0.011445771,0.5038759689922481,0.0020075971,0.015585306,-0.022992558716006205
AMZN,0.00040343517,0.0144473165,0.47674418604651164,0.002102616,0.019561652,0.057100969388936024
AN,0.00041867243,0.015425147,0.4689922480620155,0.0023608704,0.01955487,-0.017214394488934148
ANF,0.0014545601,0.027732885,0.49612403100775193,0.0046636695,0.036294993,-0.06370619666725763
AON,0.000209021,0.010352925,0.48255813953488375,0.0028147472,0.013442433,0.03746408599956604
APH,0.0003834437,0.013255182,0.5426356589147286,0.0020016548,0.019628128,0.05123703321653966
APO,0.0005755127,0.01655086,0.49612403100775193,0.00451339,0.023229683,0.04363975258898948
APP,0.002032498,0.031434122,0.5290697674418605,0.0029034733,0.044895377,0.013153897880059308
ARES,0.00050064723,0.0152707035,0.5426356589147286,0.0025868095,0.02205806,0.07612832417883025
ARM,0.0018511593,0.03079495,0.4844961240310077,0.002219472,0.042705957,0.017373013343674918
ASO,0.0008275458,0.020928742,0.4786821705426357,0.0019209656,0.027955443,0.04444192213972884
AVAV,0.0010864579,0.022224883,0.4806201550387597,0.0023987377,0.032882616,0.020368566066889013
AVB,0.00016913233,0.009432966,0.5135658914728682,0.0016341932,0.013067099,0.06929019348037137
AVGO,0.001055309,0.022026215,0.5290697674418605,0.0030488127,0.0323416,0.042944405891711605
AXON,0.00084494473,0.017446497,0.4903100775193798,0.0041857073,0.028725462,-0.0075332573730463835
AXP,0.00030817318,0.0121349525,0.5213178294573644,0.0027903302,0.017443836,0.035646104254838745
AZO,0.00024087902,0.012340542,0.46705426356589147,0.0034925037,0.013345974,0.06114255742768014
BA,0.0005165151,0.015957348,0.46705426356589147,0.001835635,0.022621721,0.0005515782430988303
BABA,0.00075606623,0.019869355,0.48643410852713176,0.0018438642,0.027365688,-0.04542104897691625
BAC,0.00027479592,0.011469577,0.5290697674418605,0.0020191104,0.0159902,-0.024338894042683898
BAM,0.00041166038,0.015517076,0.47093023255813954,0.0040478776,0.018851813,0.007628471813711605
